Time,MSD
1.953907815631262368e+00,1.049434409142887025e-11
1.963927855711422810e+00,1.049455357693793230e-11
1.973947895791583029e+00,1.049475530344655719e-11
1.983967935871743471e+00,1.049494955833576396e-11
1.993987975951903691e+00,1.049513661834240021e-11
2.004008016032063910e+00,1.049531674995339546e-11
2.014028056112224352e+00,1.049549020978539827e-11
2.024048096192384794e+00,1.049565724495036423e-11
2.034068136272544791e+00,1.049581809340759722e-11
2.044088176352705233e+00,1.049597298430274808e-11
2.054108216432865675e+00,1.049612213829427144e-11
2.064128256513026116e+00,1.049626576786777052e-11
2.074148296593186114e+00,1.049640407763870809e-11
2.084168336673346555e+00,1.049653726464391488e-11
2.094188376753506997e+00,1.049666551862228338e-11
2.104208416833667439e+00,1.049678902228507488e-11
2.114228456913827436e+00,1.049690795157621970e-11
2.124248496993987878e+00,1.049702247592296095e-11
2.134268537074148320e+00,1.049713275847722166e-11
2.144288577154308317e+00,1.049723895634804414e-11
2.154308617234468759e+00,1.049734122082540209e-11
2.164328657314629201e+00,1.049743969759572804e-11
2.174348697394789642e+00,1.049753452694946456e-11
2.184368737474949640e+00,1.049762584398092697e-11
2.194388777555110082e+00,1.049771377878075204e-11
2.204408817635270523e+00,1.049779845662122525e-11
2.214428857715430965e+00,1.049787999813475628e-11
2.224448897795590963e+00,1.049795851948572908e-11
2.234468937875751404e+00,1.049803413253597344e-11
2.244488977955911846e+00,1.049810694500415408e-11
2.254509018036071843e+00,1.049817706061920770e-11
2.264529058116232285e+00,1.049824457926811920e-11
2.274549098196392727e+00,1.049830959713822094e-11
2.284569138276553169e+00,1.049837220685422847e-11
2.294589178356713166e+00,1.049843249761018712e-11
2.304609218436873608e+00,1.049849055529653798e-11
2.314629258517034049e+00,1.049854646262249211e-11
2.324649298597194491e+00,1.049860029923383435e-11
2.334669338677354489e+00,1.049865214182640696e-11
2.344689378757514930e+00,1.049870206425536538e-11
2.354709418837675372e+00,1.049875013764038680e-11
2.364729458917835370e+00,1.049879643046699824e-11
2.374749498997995811e+00,1.049884100868413536e-11
2.384769539078156253e+00,1.049888393579808724e-11
2.394789579158316695e+00,1.049892527296298219e-11
2.404809619238476692e+00,1.049896507906789859e-11
2.414829659318637134e+00,1.049900341082075747e-11
2.424849699398797576e+00,1.049904032282911805e-11
2.434869739478958017e+00,1.049907586767796016e-11
2.444889779559118015e+00,1.049911009600460388e-11
2.454909819639278457e+00,1.049914305657085033e-11
2.464929859719438898e+00,1.049917479633244225e-11
2.474949899799598896e+00,1.049920536050595734e-11
2.484969939879759337e+00,1.049923479263322825e-11
2.494989979959919779e+00,1.049926313464336814e-11
2.505010020040080221e+00,1.049929042691250865e-11
2.515030060120240218e+00,1.049931670832131484e-11
2.525050100200400660e+00,1.049934201631037551e-11
2.535070140280561102e+00,1.049936638693354189e-11
2.545090180360721543e+00,1.049938985490929197e-11
2.555110220440881541e+00,1.049941245367018684e-11
2.565130260521041983e+00,1.049943421541050469e-11
2.575150300601202424e+00,1.049945517113209600e-11
2.585170340681362422e+00,1.049947535068855531e-11
2.595190380761522864e+00,1.049949478282775317e-11
2.605210420841683305e+00,1.049951349523278320e-11
2.615230460921843747e+00,1.049953151456140503e-11
2.625250501002003745e+00,1.049954886648401543e-11
2.635270541082164186e+00,1.049956557572022847e-11
2.645290581162324628e+00,1.049958166607408075e-11
2.655310621242485070e+00,1.049959716046794580e-11
2.665330661322645067e+00,1.049961208097519319e-11
2.675350701402805509e+00,1.049962644885162949e-11
2.685370741482965951e+00,1.049964028456578241e-11
2.695390781563125948e+00,1.049965360782806054e-11
2.705410821643286390e+00,1.049966643761883067e-11
2.715430861723446831e+00,1.049967879221545623e-11
2.725450901803607273e+00,1.049969068921833894e-11
2.735470941883767271e+00,1.049970214557599273e-11
2.745490981963927712e+00,1.049971317760918868e-11
2.755511022044088154e+00,1.049972380103419043e-11
2.765531062124248596e+00,1.049973403098517683e-11
2.775551102204408593e+00,1.049974388203576652e-11
2.785571142284569035e+00,1.049975336821980236e-11
2.795591182364729477e+00,1.049976250305133631e-11
2.805611222444889474e+00,1.049977129954388234e-11
2.815631262525049916e+00,1.049977977022895045e-11
2.825651302605210358e+00,1.049978792717391188e-11
2.835671342685370799e+00,1.049979578199918081e-11
2.845691382765530797e+00,1.049980334589476610e-11
2.855711422845691239e+00,1.049981062963621872e-11
2.865731462925851680e+00,1.049981764359998793e-11
2.875751503006012122e+00,1.049982439777818449e-11
2.885771543086172120e+00,1.049983090179283988e-11
2.895791583166332561e+00,1.049983716490959510e-11
2.905811623246493003e+00,1.049984319605090490e-11
2.915831663326653000e+00,1.049984900380875895e-11
2.925851703406813442e+00,1.049985459645690692e-11
2.935871743486973884e+00,1.049985998196265552e-11
2.945891783567134325e+00,1.049986516799821481e-11
2.955911823647294323e+00,1.049987016195163081e-11
2.965931863727454765e+00,1.049987497093730627e-11
2.975951903807615206e+00,1.049987960180613843e-11
2.985971943887775648e+00,1.049988406115528040e-11
2.995991983967935646e+00,1.049988835533753584e-11
3.006012024048096087e+00,1.049989249047041429e-11
3.016032064128256529e+00,1.049989647244483435e-11
3.026052104208416527e+00,1.049990030693353926e-11
3.036072144288576968e+00,1.049990399939914902e-11
3.046092184368737410e+00,1.049990755510196524e-11
3.056112224448897852e+00,1.049991097910745620e-11
3.066132264529057849e+00,1.049991427629346883e-11
3.076152304609218291e+00,1.049991745135718699e-11
3.086172344689378733e+00,1.049992050882181847e-11
3.096192384769539174e+00,1.049992345304303948e-11
3.106212424849699172e+00,1.049992628821519372e-11
3.116232464929859614e+00,1.049992901837728133e-11
3.126252505010020055e+00,1.049993164741870072e-11
3.136272545090180053e+00,1.049993417908478998e-11
3.146292585170340494e+00,1.049993661698217453e-11
3.156312625250500936e+00,1.049993896458388687e-11
3.166332665330661378e+00,1.049994122523433131e-11
3.176352705410821375e+00,1.049994340215403863e-11
3.186372745490981817e+00,1.049994549844425273e-11
3.196392785571142259e+00,1.049994751709136059e-11
3.206412825651302256e+00,1.049994946097113314e-11
3.216432865731462698e+00,1.049995133285282568e-11
3.226452905811623140e+00,1.049995313540313118e-11
3.236472945891783581e+00,1.049995487118996560e-11
3.246492985971943579e+00,1.049995654268613693e-11
3.256513026052104021e+00,1.049995815227286873e-11
3.266533066132264462e+00,1.049995970224317998e-11
3.276553106212424904e+00,1.049996119480516470e-11
3.286573146292584902e+00,1.049996263208513428e-11
3.296593186372745343e+00,1.049996401613064022e-11
3.306613226452905785e+00,1.049996534891339838e-11
3.316633266533065783e+00,1.049996663233209685e-11
3.326653306613226224e+00,1.049996786821509881e-11
3.336673346693386666e+00,1.049996905832304689e-11
3.346693386773547108e+00,1.049997020435137216e-11
3.356713426853707105e+00,1.049997130793271265e-11
3.366733466933867547e+00,1.049997237063923336e-11
3.376753507014027988e+00,1.049997339398486707e-11
3.386773547094188430e+00,1.049997437942748084e-11
3.396793587174348428e+00,1.049997532837093587e-11
3.406813627254508869e+00,1.049997624216710055e-11
3.416833667334669311e+00,1.049997712211777459e-11
3.426853707414829309e+00,1.049997796947653569e-11
3.436873747494989750e+00,1.049997878545053600e-11
3.446893787575150192e+00,1.049997957120221470e-11
3.456913827655310634e+00,1.049998032785095719e-11
3.466933867735470631e+00,1.049998105647468481e-11
3.476953907815631073e+00,1.049998175811140100e-11
3.486973947895791515e+00,1.049998243376065820e-11
3.496993987975951956e+00,1.049998308438498930e-11
3.507014028056111954e+00,1.049998371091127602e-11
3.517034068136272396e+00,1.049998431423206887e-11
3.527054108216432837e+00,1.049998489520686181e-11
3.537074148296592835e+00,1.049998545466331368e-11
3.547094188376753277e+00,1.049998599339842752e-11
3.557114228456913718e+00,1.049998651217968802e-11
3.567134268537074160e+00,1.049998701174615035e-11
3.577154308617234157e+00,1.049998749280950326e-11
3.587174348697394599e+00,1.049998795605506589e-11
3.597194388777555041e+00,1.049998840214278458e-11
3.607214428857715482e+00,1.049998883170815376e-11
3.617234468937875480e+00,1.049998924536313522e-11
3.627254509018035922e+00,1.049998964369702244e-11
