Time,MSD
1.841841841841841854e+00,1.499939212976140507e-12
1.851851851851851860e+00,1.499942459426719058e-12
1.861861861861861867e+00,1.499945532494218512e-12
1.871871871871871873e+00,1.499948441438503349e-12
1.881881881881881879e+00,1.499951195024896731e-12
1.891891891891891886e+00,1.499953801550592526e-12
1.901901901901901892e+00,1.499956268869656511e-12
1.911911911911911899e+00,1.499958604416692512e-12
1.921921921921921905e+00,1.499960815229244936e-12
1.931931931931931912e+00,1.499962907969004364e-12
1.941941941941941918e+00,1.499964888941880413e-12
1.951951951951951925e+00,1.499966764117003467e-12
1.961961961961961931e+00,1.499968539144710599e-12
1.971971971971971938e+00,1.499970219373571442e-12
1.981981981981981944e+00,1.499971809866504877e-12
1.991991991991991950e+00,1.499973315416034825e-12
2.002002002002002179e+00,1.499974740558730564e-12
2.012012012012012185e+00,1.499976089588877423e-12
2.022022022022022192e+00,1.499977366571415618e-12
2.032032032032032198e+00,1.499978575354189632e-12
2.042042042042042205e+00,1.499979719579541869e-12
2.052052052052052211e+00,1.499980802695288351e-12
2.062062062062062218e+00,1.499981827965108150e-12
2.072072072072072224e+00,1.499982798478376259e-12
2.082082082082082231e+00,1.499983717159474219e-12
2.092092092092092237e+00,1.499984586776601129e-12
2.102102102102102243e+00,1.499985409950115121e-12
2.112112112112112250e+00,1.499986189160427930e-12
2.122122122122122256e+00,1.499986926755481425e-12
2.132132132132132263e+00,1.499987624957820448e-12
2.142142142142142269e+00,1.499988285871289830e-12
2.152152152152152276e+00,1.499988911487375765e-12
2.162162162162162282e+00,1.499989503691203684e-12
2.172172172172172289e+00,1.499990064267221486e-12
2.182182182182182295e+00,1.499990594904574390e-12
2.192192192192192302e+00,1.499991097202195452e-12
2.202202202202202308e+00,1.499991572673624253e-12
2.212212212212212314e+00,1.499992022751566091e-12
2.222222222222222321e+00,1.499992448792210034e-12
2.232232232232232327e+00,1.499992852079315554e-12
2.242242242242242334e+00,1.499993233828079834e-12
2.252252252252252340e+00,1.499993595188800308e-12
2.262262262262262347e+00,1.499993937250340901e-12
2.272272272272272353e+00,1.499994261043412075e-12
2.282282282282282360e+00,1.499994567543677403e-12
2.292292292292292366e+00,1.499994857674692922e-12
2.302302302302302373e+00,1.499995132310691000e-12
2.312312312312312379e+00,1.499995392279213333e-12
2.322322322322322385e+00,1.499995638363605616e-12
2.332332332332332392e+00,1.499995871305376500e-12
2.342342342342342398e+00,1.499996091806434175e-12
2.352352352352352405e+00,1.499996300531199148e-12
2.362362362362362411e+00,1.499996498108607373e-12
2.372372372372372418e+00,1.499996685134005334e-12
2.382382382382382424e+00,1.499996862170944358e-12
2.392392392392392431e+00,1.499997029752877179e-12
2.402402402402402437e+00,1.499997188384767269e-12
2.412412412412412444e+00,1.499997338544609306e-12
2.422422422422422450e+00,1.499997480684869671e-12
2.432432432432432456e+00,1.499997615233849802e-12
2.442442442442442463e+00,1.499997742596976849e-12
2.452452452452452469e+00,1.499997863158025659e-12
2.462462462462462476e+00,1.499997977280274529e-12
2.472472472472472482e+00,1.499998085307600374e-12
2.482482482482482489e+00,1.499998187565514112e-12
2.492492492492492495e+00,1.499998284362142945e-12
2.502502502502502502e+00,1.499998375989157502e-12
2.512512512512512508e+00,1.499998462722651122e-12
2.522522522522522515e+00,1.499998544823971683e-12
2.532532532532532521e+00,1.499998622540509800e-12
2.542542542542542527e+00,1.499998696106443213e-12
2.552552552552552534e+00,1.499998765743443605e-12
2.562562562562562540e+00,1.499998831661342825e-12
2.572572572572572547e+00,1.499998894058767012e-12
2.582582582582582553e+00,1.499998953123733957e-12
2.592592592592592560e+00,1.499999009034220171e-12
2.602602602602602566e+00,1.499999061958696858e-12
2.612612612612612573e+00,1.499999112056637818e-12
2.622622622622622579e+00,1.499999159478999675e-12
2.632632632632632586e+00,1.499999204368677072e-12
2.642642642642642592e+00,1.499999246860932820e-12
2.652652652652652598e+00,1.499999287083806238e-12
2.662662662662662605e+00,1.499999325158497867e-12
2.672672672672672611e+00,1.499999361199735798e-12
2.682682682682682618e+00,1.499999395316120404e-12
2.692692692692692624e+00,1.499999427610452505e-12
2.702702702702702631e+00,1.499999458180042145e-12
2.712712712712712637e+00,1.499999487117002832e-12
2.722722722722722644e+00,1.499999514508528007e-12
2.732732732732732650e+00,1.499999540437155187e-12
2.742742742742742657e+00,1.499999564981012955e-12
2.752752752752752663e+00,1.499999588214057640e-12
2.762762762762762669e+00,1.499999610206295863e-12
2.772772772772772676e+00,1.499999631023995374e-12
2.782782782782782682e+00,1.499999650729884573e-12
2.792792792792792689e+00,1.499999669383342146e-12
2.802802802802802695e+00,1.499999687040575175e-12
2.812812812812812702e+00,1.499999703754788985e-12
2.822822822822822708e+00,1.499999719576347080e-12
2.832832832832832715e+00,1.499999734552924024e-12
2.842842842842842721e+00,1.499999748729647001e-12
